IncidentId,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
283367,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,34TH,ST,N,,ALFORD,,,,,38.2662832,-85.8062005,0.432,8/10/2011,1309,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40766.36682,FALSE,2103,Accepted
194587,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,5203,GREENWOOD,RD,,,,,,,,38.1475285,-85.8947327,0.081,8/9/2011,1440,3,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,40765.57369,FALSE,7764,Accepted
13487,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,,,,,,,38.2513192,-85.7591537,0.364,7/29/2011,0620,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,40757.40834,FALSE,6246,Accepted
390313,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,,KY1932,BRECKENRIDGE,,MERIDIAN,38.2529146,-85.6553618,3.547,7/29/2011,0022,3,2,0,2,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40753.36735,TRUE,7669,Accepted
408595,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,,W,,,,35TH,,MADELON,38.2499415,-85.8097162,1.171,7/5/2011,1230,2,1,0,2,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40731.40799,FALSE,7506,Accepted
270396,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,,,,,,,,,,38.2589614,-85.7423001,0.972,7/4/2011,0940,3,2,0,1,RAINING,WET,FALSE,MULTIPLE VEHICLE COLLISION ON RAMP,ANGLE,CURVE & GRADE,DAYLIGHT,I 0071,I 0065,40730.3651,TRUE,2400,Accepted
23104848,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SALE,AVE,,,,,LESTER,US0060A,TAYLOR,38.1971864,-85.7852786,0.451,6/25/2011,0906,2,1,0,1,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43175.53769,FALSE,2746,Accepted
388153,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,BERRY,BLVD,,,,,POWELL,,WHEELER,38.1965242,-85.790115,1.07,6/13/2011,2310,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40709.4502,FALSE,7592,Accepted
392854,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DAHL,RD,,,,KY0864,POPLAR LEVEL,,VIM,38.1810409,-85.6965675,0.038,6/8/2011,2126,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40707.36682,FALSE,6138,Accepted
201031,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,,,PIGEON PASS,,ROSE,38.1758529,-85.7140156,6.985,6/7/2011,2242,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40721.36579,FALSE,2323,Accepted
196504,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,I 0064,I71 N,I 0064,I64 W EXIT7 ON RAMP FROM STORY AVE,38.2611268,-85.7255891,6.049,5/20/2011,1417,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,40687.36793,FALSE,7522,Accepted
197091,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1932,,BRECKENRIDGE,LN,,,KROMER,,,,,38.1873955,-85.626013,0.428,5/20/2011,2005,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,40687.36972,FALSE,2429,Accepted
669906,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,27TH,ST,S,,,,,,,38.2495185,-85.796589,0.463,5/17/2011,0138,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,40681.32688,FALSE,7679,Accepted
227241,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4222,WHEELER,AVE,,,,,,,,38.1781171,-85.7899438,0.941,5/11/2011,1912,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40675.45308,FALSE,7771,Accepted
394537,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,,,,,,,,,,38.1109691,-85.6777896,0.259,5/3/2011,2238,2,1,1,0,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,KY0061,I 0265,40667.45593,FALSE,6886,Accepted
54088,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2251,3603,BARDSTOWN,RD,,,,,,,,38.1999518,-85.6614556,0,4/20/2011,1313,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40653.66076,FALSE,6937,Accepted
407090,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4232,CANE RUN,RD,,,,,,,,38.1997168,-85.8368806,,4/18/2011,0826,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40653.3695,FALSE,2431,Accepted
264111,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HIKES,LN,,,,,HUNSINGER,KY1932,BRECKENRIDGE,38.2184722,-85.6280186,3.073,4/18/2011,1220,7,6,1,1,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,40658.3688,FALSE,2307,Accepted
347179,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TRAIL RIDGE,RD,,,,,RIDGE TOP,,WIND RIDGE,38.3041897,-85.6209672,0.248,4/9/2011,1630,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,40651.3681,FALSE,6964,Accepted
11582561,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,,,,,,38.2213799,-85.6496359,14.595,4/8/2011,0928,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40644.49375,FALSE,2239,Accepted
193535,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,9501,WESTPORT,RD,,,,,,,,38.2871434,-85.5735112,5.166,4/1/2011,1450,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40637.36983,FALSE,7759,Accepted
11839783,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROOK,ST,S,,LIBERTY,,,,,38.25235,-85.75061667,3.572,3/24/2011,1015,2,1,0,2,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40627.62074,FALSE,2239,Accepted
10634124,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,WELLINGTON,AVE,W,KY1020,SOUTHERN,,,,,38.1841066,-85.7676235,0.001,3/21/2011,1443,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40624.40918,FALSE,2112,Accepted
11902394,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,KY2051,,ROCKFORD,LN,,,TREE ISLAND,,,,,38.1758458,-85.8292829,0.342,3/17/2011,2118,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,40621.82505,FALSE,7102,Accepted
12121273,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,,,KY0061,PRESTON,,JEANINE,38.1579833,-85.6899833,2.314,3/13/2011,0159,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,40619.32976,FALSE,6964,Accepted
11963871,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HILL,ST,W,,MCCLOSKEY,,,,,38.2282707,-85.7872782,1.665,3/12/2011,1241,3,2,0,2,CLEAR,DRY,FALSE,NON-COLLISION OBJECT COLLISION,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,40616.41244,TRUE,7913,Accepted
10668240,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,,,KY0907,3RD,,JONES,38.1468292,-85.7754986,2.738,3/11/2011,2341,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,40619.32964,FALSE,6561,Accepted
11996298,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,7920,FEGENBUSH,LN,,,,,,,,38.1383389,-85.6153136,4.363,3/6/2011,0026,2,1,0,1,CLOUDY,WET,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,40609.53627,FALSE,7828,Accepted
11816331,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1836,HILL,ST,W,,,,DIXIE,,22ND,38.22383333,-85.7885,,2/26/2011,0702,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,HEAD ON,STRAIGHT & LEVEL,DAWN,,,40603.71499,FALSE,7818,Accepted
11968819,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,FOREST,DR,,,,,MELDA,,TARRAGON,38.1658291,-85.6901258,0.838,2/23/2011,1656,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40603.7013,FALSE,6138,Accepted
11622361,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2051,5211,CAMP GROUND,RD,,,,,,,,38.2000554,-85.8567209,3.87,2/18/2011,0838,2,1,0,1,CLEAR,WET,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40592.58574,FALSE,7913,Accepted
11704030,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,MANSLICK,RD,,,MANSLICK,,,,,38.1916819,-85.8008395,8.107,2/17/2011,1405,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40597.33699,FALSE,2217,Accepted
11764781,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,,,,,,38.169258,-85.7071278,6.385,2/17/2011,2028,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,40592.37884,FALSE,6886,Accepted
12212588,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,301,WARNOCK,ST,,,,,,,,38.2147793,-85.7549284,,2/9/2011,1146,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40588.37725,FALSE,7921,Accepted
10481214,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,KY2051,LEES,,,,,38.1838337,-85.8552888,7.724,2/8/2011,0657,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,40585.41816,FALSE,2239,Accepted
12260653,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,E,,FLOYD,,,,,38.2480042,-85.7492287,0.202,2/7/2011,1515,2,1,0,1,SNOWING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40583.37733,FALSE,2038,Accepted
11883757,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,GRINSTEAD,,ELLWOOD,38.2385153,-85.7211645,15.435,2/5/2011,0027,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40581.54744,FALSE,2559,Accepted
11581680,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,,,DUTCHMANS,LN,,,DUPONT,,,,,38.2345817,-85.6316513,0.517,2/1/2011,0630,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40576.33472,FALSE,9181,Accepted
10476425,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,,,,,,,,,,38.1900131,-85.7498501,11.025,1/24/2011,2001,2,1,1,0,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40568.45175,FALSE,6964,Accepted
10488885,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,ST,W,,1ST,,,,,38.25536667,-85.75718333,,1/12/2011,1100,2,1,0,1,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,40556.63936,FALSE,2786,Accepted
11566948,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2020,BASHFORD MANOR,LN,,,,,,,,38.2020874,-85.6661205,,1/4/2011,1800,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40548.36841,FALSE,2621,Accepted
11552504,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BROADWAY,,W,,,,30TH,,31ST,38.2497,-85.8029908,0.805,1/3/2011,1728,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40547.408,FALSE,7767,Accepted
11503819,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,W,KY1020,3RD,,,,,38.2348683,-85.7586907,0.183,12/14/2010,1019,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40527.36711,FALSE,2532,Accepted
11513323,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SHELBY,ST,S,,LYDIA,,,,,38.2269516,-85.7416769,0.267,12/14/2010,1800,2,1,0,1,CLEAR,SNOW/SLUSH,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,40527.36951,FALSE,7655,Accepted
10540969,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MURPHY,LN,,,,,NANSEMOND,,TAZWELL,38.3045852,-85.5344547,0.204,12/11/2010,1743,2,1,1,0,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,40546.36549,FALSE,6964,Accepted
10467346,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,GREENBELT,HWY,,,,,,,,38.1654695,-85.8784378,5.853,12/8/2010,0455,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,40527.57409,FALSE,2754,Accepted
11413282,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5001,MUD,LN,,,,,,,,38.0883667,-85.67,0.36,11/29/2010,0830,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,40513.36884,FALSE,6379,Accepted
10558649,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1239,FOREST,DR,,,,,,,,38.1613947,-85.6948,0.269,11/29/2010,1106,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40518.36795,FALSE,2241,Accepted
11389661,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2221,HIKES,LN,,,,,,,,38.1997088,-85.6598566,,11/19/2010,1354,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40504.62509,FALSE,6100,Accepted
11332997,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,,330,HUBBARDS,LN,S,,,,,,,38.2455992,-85.6371731,,11/17/2010,1440,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40500.45101,FALSE,9125,Accepted
11309481,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,FRANKFORT,AVE,,,,US0042,MELLWOOD,,WILLIAM,38.2573974,-85.7185126,0.042,11/4/2010,1936,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,40490.45697,FALSE,6561,Accepted
11257682,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5123,JOHNSONTOWN,RD,,,,,,,,38.1213204,-85.8593603,,11/4/2010,1303,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40490.41594,FALSE,6010,Accepted
11218959,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HILL,ST,W,,12TH,,,,,38.2274203,-85.7751667,1.001,11/1/2010,0210,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,40484.36781,FALSE,6886,Accepted
12367359,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,4631,BARDSTOWN,RD,,,,,,,,38.1790155,-85.6229301,8.441,10/28/2010,0714,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,40483.4102,FALSE,2239,Accepted
11247172,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,,,,,,,,,,38.1897749,-85.7278976,0.054,10/27/2010,0744,2,1,1,0,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,CURVE & GRADE,DUSK,I 0264,I 0065,40490.40978,FALSE,2533,Accepted
12185272,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1915,HURSTBOURNE,PKWY,S,,,,,,,38.218234,-85.5855902,,10/24/2010,1655,2,1,0,1,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,40542.36486,FALSE,2043,Accepted
11055737,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,,,BOWLING,BLVD,,,,US0060,SHELBYVILLE,,CYPRESS STATION,38.2496118,-85.628353,0.075,10/11/2010,0908,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,40462.57668,FALSE,9180,Accepted
11062015,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,210,HARPERS FERRY,RD,,,,,,,,38.13108333,-85.76903333,0.204,10/1/2010,1900,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,40463.65843,FALSE,6379,Accepted
10957223,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,ST,W,KY1020,3RD,,,,,38.2528823,-85.7554948,0.699,9/22/2010,1246,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40445.40887,FALSE,2307,Accepted
10850697,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ROGERS,ST,,,,US0031E,BAXTER,,RUBEL,38.2449964,-85.7291143,0.054,9/18/2010,1300,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40441.41902,FALSE,2895,Accepted
10871941,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JACOB,ST,E,,,KY0061,JACKSON,,SPRADLING,38.2434056,-85.7456298,0.432,9/13/2010,1810,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40435.37429,FALSE,7659,Accepted
10774835,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SHASTA,TRL,,,,,CEDRUS,,ALBA,38.1769297,-85.6754182,0.279,9/5/2010,2020,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,40430.58892,FALSE,6138,Accepted
10770149,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,WINKLER,AVE,,,,,4TH,,5TH,38.2103903,-85.7651916,3.04,9/4/2010,1950,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40430.58446,FALSE,7594,Accepted
10763346,KSP0400,"KY STATE POLICE, POST 04",Accepted,JEFFERSON,,,CIRCLE OF CHAMPIONS,,,,,,,,,38.1995757,-85.7352855,0.547,8/27/2010,1830,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,40420.57508,FALSE,0450,Accepted
10802117,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,23RD,ST,S,,HILL,,,,,38.2294979,-85.7952106,1.72,8/25/2010,1043,3,2,1,2,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,40421.33412,FALSE,2217,Accepted
10690885,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,6517,PRESTON,HWY,,,,,,,,38.1573043,-85.6972804,,8/19/2010,1830,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,40413.45439,FALSE,6138,Accepted
10684497,0561000,JEFFERSONTOWN POLICE DEPT,Accepted,JEFFERSON,KY1819,,BILLTOWN,RD,,,,,MONTICELLO FOREST,,FAIRGROUND,38.1738533,-85.573037,7.711,8/16/2010,1749,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,40407.3289,FALSE,8183,Accepted
